Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDS31,13.1,0.03440078722222222,178.9318,OUT049,3067.3406,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV12,16.7,0.060863167,97.6384,OUT035,2857.6136,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ31,5.785,0.0561750521,87.1856,OUT035,1406.1696,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDK55,18.5,0.045105407,89.4172,OUT019,178.4344,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRG15,6.13,0.076855207,59.3536,OUT049,1470.0864,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NCR17,9.8,0.024482644,116.2492,OUT018,2896.23,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDV01,19.2,0.0801194419,154.6314,OUT027,6515.5188,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT21,7.42,0.020474913,248.4092,OUT018,996.0368,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT10,16.7,0.062044506,57.4562,OUT046,948.0992,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL56,14.1,0.220225608,85.6198,OUT019,87.2198,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS49,9.0,0.079794329,80.1644,OUT017,1178.466,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT32,19.0,0.114916546,188.4214,OUT019,565.2642,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCX42,6.36,0.00597362,164.5526,OUT013,2137.8838,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDX26,17.7,0.146973462,184.1292,OUT010,547.2876,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN02,16.5,0.07376631,208.5638,OUT013,2691.8294,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ40,13.6,0.049349121,108.6912,OUT027,3057.3536,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU13,8.355,0.328390948,146.0418,OUT019,588.5672,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRE27,11.85,0.13267058,96.4726,OUT046,978.726,12,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDS27,10.195,0.012455787,197.511,OUT035,2356.932,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU44,12.15,0.058142797,162.1552,OUT027,3086.6488,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRM59,5.88,0.006289291,153.2998,OUT019,461.3994,24,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDT08,13.65,0.04929502,150.505,OUT049,2696.49,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDL46,20.35,0.054362695,117.9466,OUT017,1649.8524,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCV30,20.2,0.110356797,62.051,OUT010,126.502,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDP51,13.85,0.085274988,119.6124,OUT046,2014.7108,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA51,8.05,0.164542555,112.2518,OUT013,1707.777,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM46,7.365,0.160292264,94.712,OUT045,932.12,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK02,12.5,0.112859454,118.344,OUT017,2157.192,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDJ57,7.42,0.021569566,184.8582,OUT035,4643.955,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ45,17.75,0.073055148,33.7216,OUT027,1280.9992,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCB31,6.235,0.119345629,261.991,OUT017,2366.919,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ03,12.35,0.072334667,49.1692,OUT013,886.8456,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDT50,6.75,0.108148913,95.6752,OUT013,958.752,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCY41,16.75,0.07585337,36.8532,OUT049,1150.5024,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDJ60,19.35,0.062655235,163.3184,OUT045,2641.8944,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ35,9.6,0.022278477,102.499,OUT046,1547.985,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS21,19.85,0.020961192,62.0194,OUT018,619.194,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM52,15.1,0.025993423,147.4076,OUT046,2808.3444,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ08,15.7,0.018838681,62.9536,OUT027,2266.3832,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ56,6.59,0.105577348,85.6908,OUT035,1929.4884,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS47,16.75,0.129086113,89.4856,OUT049,1054.6272,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM48,15.2,0.113125627,38.6848,OUT045,1155.8288,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDW46,13.0,0.070699313,65.7484,OUT017,1174.4712,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDW27,5.86,0.151467821,154.1314,OUT018,3412.8908,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCQ05,11.395,0.03616416,150.1708,OUT010,300.9416,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDU40,20.85,0.062606583,192.2478,OUT010,387.4956,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRE12,4.589999999999999,0.0704378,112.886,OUT027,2942.836,24,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX35,5.035,0.079844043,226.3036,OUT013,4098.6648,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDD51,11.15,0.120139206,45.0744,OUT049,452.744,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDY27,6.38,0.032028115,178.3344,OUT018,3211.8192,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCN06,8.39,0.120497266,162.2868,OUT046,2620.5888,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDR57,5.675,0.023492524,155.5288,OUT035,1414.1592,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL32,15.7,0.122657336,110.1544,OUT049,1565.9616,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW46,13.0,0.070588037,65.9484,OUT018,1043.9744,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO17,10.0,0.073024401,121.844,OUT027,3115.944,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDR19,13.5,0.159587755,145.3102,OUT013,729.051,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ33,8.895,0.088821765,125.173,OUT017,2956.152,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB15,10.895,0.136810742,263.0568,OUT046,527.3136,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA52,16.2,0.128682722,178.437,OUT045,1058.622,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDZ08,12.5,0.109459733,84.1592,OUT027,1320.9472,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR27,15.1,0.096644015,131.9942,OUT017,3047.3666,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCK42,7.475,0.013120028,217.6192,OUT046,1725.7536,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDZ12,9.17,0.0996963049,144.847,OUT019,143.147,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM60,10.8,0.048339408,41.5138,OUT018,446.7518,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCI31,20.0,0.08165845,35.019,OUT018,585.904,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX39,14.3,0.04975339,210.3586,OUT049,6331.758,10,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCV05,10.1,0.030379382,153.4656,OUT017,1853.5872,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX16,17.85,0.065810045,149.105,OUT046,2247.075,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRK12,9.5,0.037266949555555554,32.89,OUT010,33.29,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCA05,20.75,0.025272781,146.6734,OUT017,445.4202,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG51,12.1,0.019314961,164.6526,OUT010,657.8104,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
NCR30,20.6,0.071282168,74.4696,OUT018,223.7088,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCE31,7.67,0.184843579,33.1216,OUT046,727.0536,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDM56,16.7,0.122896411,111.1912,OUT019,218.3824,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDP24,20.6,0.082935004,119.5756,OUT013,2665.8632,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM37,15.35,0.161350176,196.6768,OUT010,591.2304,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDN56,5.46,0.106968096,142.6786,OUT013,2311.6576,22,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRE60,9.395,0.159582185,224.772,OUT049,7017.532,10,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW49,19.5,0.14453827,180.6002,OUT019,895.501,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM20,10.0,0.038685802,243.8144,OUT046,4655.2736,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK15,10.8,0.172309903,98.2042,OUT019,198.4084,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK48,7.445,0.037690731,73.3354,OUT049,451.4124,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO49,10.6,0.05787008,49.7008,OUT019,50.6008,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDC09,15.5,0.026409147,102.1332,OUT018,615.1992,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCZ41,19.85,0.064367627,126.1704,OUT013,876.1928,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDP19,11.5,0.173516063,128.1652,OUT046,2454.1388,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ24,15.7,0.12898088,250.4724,OUT019,251.6724,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRL11,10.5,0.048115543,159.0946,OUT045,4102.6596,7,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDO36,19.7,0.077899109,177.766,OUT035,2696.49,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDN52,9.395,0.13093275,86.9198,OUT027,1569.9564,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF21,10.3,0.098464979,188.653,OUT010,189.753,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU40,20.85,0.037372847,192.7478,OUT013,3099.9648,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS51,13.35,0.032230526,61.4194,OUT049,743.0328,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE45,12.1,0.040357315,177.8002,OUT046,1611.9018,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX50,20.1,0.07461309,108.7228,OUT035,1215.7508,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN14,19.1,0.160936178,184.2608,OUT019,367.5216,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDQ21,21.25,0.019502354,120.8756,OUT018,3150.5656,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV57,15.25,0.065577449,181.766,OUT027,7370.406,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDB44,6.655,0.016944719,209.2586,OUT013,2954.8204,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG52,13.65,0.065576228,47.7402,OUT013,643.1628,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL38,13.8,0.02579577,88.4172,OUT019,89.2172,24,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCS54,13.6,0.010008699,176.737,OUT049,4940.236,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DRL37,15.5,0.053362086,41.577,OUT035,735.709,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDA43,10.895,0.064621927,196.6794,OUT013,1170.4764,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDZ39,19.7,0.018126724,101.799,OUT017,1135.189,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG45,8.1,0.09496884266666666,211.8902,OUT018,3823.0236,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDH10,21.0,0.049263979,195.0478,OUT013,1549.9824,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO10,13.65,0.021343732,58.3588,OUT010,114.5176,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDS35,9.3,0.110681931,63.2826,OUT027,1033.3216,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI41,18.5,0.061955439,145.1418,OUT027,4561.3958,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDN21,18.6,0.076483451,163.1236,OUT027,2416.854,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCO18,13.15,0.024701262,176.8686,OUT045,2133.2232,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDB34,15.25,0.02671821,85.2198,OUT018,1482.7366,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD05,19.35,0.016597651,121.5098,OUT013,2892.2352,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX59,10.195,0.0514111,33.0558,OUT027,984.7182,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ23,17.75,0.112985849,185.424,OUT010,745.696,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDX27,20.7,0.11411709,92.7436,OUT046,1323.6104,12,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV07,9.5,0.023469217625,110.4228,OUT017,1547.3192,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR14,11.65,0.175033524,55.5298,OUT017,647.1576,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDO01,21.1,0.020760673,128.7994,OUT045,1798.9916,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO13,7.865,0.061405051,166.3526,OUT017,1973.4312,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU25,12.35,0.026676216,57.0246,OUT035,1737.738,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCK54,12.15,0.029380407,114.715,OUT027,1864.24,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ56,16.25,0.025715562,168.1474,OUT013,1516.0266,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCL55,12.15,0.065026434,253.704,OUT017,5060.08,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDD59,10.5,0.066315023,78.296,OUT045,2157.192,7,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ55,12.8,0.023664054,226.0404,OUT017,5400.9696,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA45,21.25,0.154627247,177.637,OUT027,5469.547,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF23,4.61,0.205294827,172.8396,OUT010,174.4396,11,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDT49,7.0,0.152261999,105.728,OUT017,1278.336,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCO17,10.0,0.06326427488888889,120.644,OUT035,1917.504,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDH22,6.405,0.136275173,128.1678,OUT035,1017.3424,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT34,9.3,0.174621343,104.2964,OUT049,1998.7316,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB39,11.6,0.038597077,57.9272,OUT045,615.1992,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ22,16.75,0.029799965,39.1822,OUT045,314.2576,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCN43,12.15,0.011314423,122.973,OUT010,123.173,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDG57,14.7,0.072410764,48.2034,OUT049,1020.6714,10,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR20,20.0,0.028118435,46.7744,OUT035,1222.4088,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU22,12.35,0.163350221,120.2124,OUT019,474.0496,24,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCC43,7.39,0.093307713,250.9066,OUT017,1506.0396,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP01,20.75,0.105994654,150.5682,OUT010,762.341,11,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDF52,9.3,0.067055339,184.2292,OUT018,1277.0044,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ33,10.195,0.107376743,147.6076,OUT035,3547.3824,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP48,7.5200000000000005,0.043810028,181.395,OUT027,6042.135,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW56,7.68,0.118672537,192.2162,OUT010,384.8324,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDC26,10.195,0.126897925,110.6886,OUT018,1223.0746,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDF34,9.3,0.014076503,200.0084,OUT018,2182.4924,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ33,8.895,0.088305478,123.473,OUT035,1478.076,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD04,16.0,0.090153756,143.2154,OUT045,1418.154,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCJ31,19.2,0.182501773,239.2196,OUT013,5061.4116,22,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDO57,20.75,0.108710162,161.7578,OUT046,2888.2404,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM36,11.65,0.058446424,172.1422,OUT027,5518.1504,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCY05,13.5,0.054990009,35.2874,OUT046,741.0354,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS44,12.65,0.15528831,241.7538,OUT027,9133.4444,24,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ39,19.7,0.018021361,101.199,OUT035,1857.582,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCM31,6.095,0.0816559,143.3154,OUT017,2836.308,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRK11,8.21,0.010755465,150.8392,OUT013,2982.784,22,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDO34,17.7,0.050111641,165.9816,OUT010,167.7816,11,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCL30,18.1,0.048931174,127.3336,OUT035,1150.5024,5,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDK28,5.695,0.065960909,259.2646,OUT017,9275.9256,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRJ39,20.25,0.036319195,219.3482,OUT035,5038.1086,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCP06,20.7,0.039055756,152.3366,OUT027,2115.9124,24,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
