Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Identifier,Item_Fat_Content_0,Item_Fat_Content_1,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_Drinks,Item_Type_Combined_Food,Item_Type_Combined_Non-Consumable,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCS42,90.5146,729.7168,9,0.069809115,8.6,2007,OUT017,1486,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
FDL40,96.541,2220.443,5,0.011660463,17.7,2009,OUT018,605,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDD47,171.9448,3749.7856,15,0.142410775,7.6,1997,OUT046,308,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
DRE03,48.7718,236.359,4,0.024226902,19.6,1997,OUT046,27,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
NCM18,61.3194,2043.3402,9,0.082440705,12.792854228644284,1985,OUT027,1393,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
FDF52,184.2292,1641.8628,5,0.066918731,9.3,2002,OUT045,388,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
NCG43,91.4462,1943.4702,9,0.074390007,20.2,2002,OUT045,1330,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDE20,171.179,4923.591,6,0.005530516,11.35,1997,OUT046,328,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDI33,90.3146,2554.0088,13,0.028579565,16.5,2007,OUT017,489,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
NCT06,165.0842,2320.9788,9,0.038705317,17.1,1987,OUT013,1490,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
FDY24,53.1298,808.947,0,0.0,4.88,2004,OUT035,1185,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDZ33,148.7076,1330.2684,13,0.108004532,10.195,2007,OUT017,1240,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDJ55,223.2404,2475.4444,10,0.023626808,12.8,2009,OUT018,538,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDE45,180.4002,716.4008,6,0.070660449,12.792854228644284,1985,OUT019,346,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDD44,258.5646,3091.9752,6,0.078719835,8.05,2009,OUT018,305,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDD10,178.0344,1605.9096,13,0.046208155,20.6,2009,OUT018,284,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDA39,39.9822,78.5644,10,0.012769753,6.32,2009,OUT018,175,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDB36,131.2626,3410.2276,0,0.048486801,5.465,1987,OUT013,216,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDK52,226.2062,677.1186,5,0.132596101,18.25,1998,OUT010,574,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDJ36,102.0332,2050.664,0,0.128459481,14.5,1999,OUT049,527,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
NCB55,57.5562,829.5868,9,0.161317495,15.7,2009,OUT018,1283,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
NCK18,166.9184,660.4736,9,0.011211251,9.6,1998,OUT010,1367,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
FDX27,94.9436,1229.0668,4,0.114294512,20.7,1999,OUT049,1139,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDB08,159.9578,2727.7826,6,0.031103357,6.055,1997,OUT046,195,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDX43,165.05,2330.3,6,0.085274988,5.655,1997,OUT046,1151,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDA20,186.424,1304.968,6,0.066892471,6.78,2009,OUT018,159,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDC04,241.3854,483.3708,4,0.078764059,12.792854228644284,1985,OUT019,238,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDG17,244.4486,4153.9262,5,0.036042939,6.865,2007,OUT017,403,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDU58,188.4898,187.0898,13,0.04855968,6.61,1998,OUT010,1014,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
FDP24,120.9756,3877.6192,0,0.082602127,12.792854228644284,1985,OUT027,749,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
NCT29,121.9414,1462.0968,8,0.064240743,12.6,2002,OUT045,1493,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDB08,160.3578,1765.0358,6,0.031230059,6.055,2009,OUT018,195,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
NCB43,188.3898,3554.7062,9,0.100114941,20.2,2002,OUT045,1281,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
FDL09,168.8816,167.7816,13,0.22417463,12.792854228644284,1985,OUT019,584,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
DRK49,40.5138,446.7518,14,0.035943717,14.15,1997,OUT046,111,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDR37,184.4292,3101.2964,2,0.06619442,16.5,1987,OUT013,850,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDG56,61.0536,1898.8616,6,0.071439051,13.3,2004,OUT035,426,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDE34,181.7634,6179.9556,13,0.108059141,9.195,1999,OUT049,338,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDE16,207.5954,6668.6528,5,0.026216144,12.792854228644284,1985,OUT027,326,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDT58,168.6816,1342.2528,13,0.085938463,9.0,2004,OUT035,964,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDR03,207.898,3095.97,10,0.008734284,15.7,2004,OUT035,822,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
NCL30,128.7336,2173.1712,9,0.049016517,18.1,1999,OUT049,1382,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
FDT22,59.822,1677.816,13,0.111554381,12.792854228644284,1985,OUT027,934,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDP45,253.1724,5285.1204,13,0.030672457,15.7,1999,OUT049,764,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDS15,107.1596,2804.3496,10,0.077995641,9.195,1987,OUT013,880,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDF16,146.6076,1773.6912,5,0.085715273,12.792854228644284,1985,OUT027,366,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDL13,234.93,4660.6,2,0.056432784,13.85,2002,OUT045,587,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
NCV30,61.451,126.502,9,0.066200667,20.2,2009,OUT018,1514,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
FDG33,172.2764,171.7764,12,0.245542627,12.792854228644284,1985,OUT019,413,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDO10,55.5588,1603.2464,13,0.0127517,13.65,1997,OUT046,696,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDQ03,238.7248,2133.2232,10,0.077949334,15.0,1987,OUT013,776,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
NCC55,36.0848,372.848,9,0.064022881,10.695,2009,OUT018,1293,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
FDD52,109.157,1867.569,4,0.182407266,12.792854228644284,1985,OUT027,312,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
FDI16,54.864,319.584,5,0.136328794,14.0,2009,OUT018,479,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
FDB44,210.0586,4221.172,6,0.016958832,6.655,1997,OUT046,222,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDA25,101.199,1031.99,3,0.068125756,16.5,1997,OUT046,163,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDV33,257.8304,1808.3128,13,0.02734361,9.6,1997,OUT046,1043,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDX47,155.8288,1099.9016,1,0.034658144,6.55,1999,OUT049,1155,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
FDO50,89.8804,1102.5648,3,0.0,16.25,2007,OUT017,725,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
FDV57,179.866,2696.49,13,0.065841719,15.25,1987,OUT013,1063,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
FDB02,174.537,1235.059,3,0.029158763,9.695,2004,OUT035,191,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
FDD16,74.7696,74.5696,5,0.063649582,12.792854228644284,1985,OUT019,287,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
FDX02,225.0404,4950.8888,4,0.05706009,16.0,1997,OUT046,1118,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
FDP11,218.3166,435.4332,1,0.11566015,15.85,1998,OUT010,739,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
